Timestamp,User,Message
1554222193,RMelton,User Logged On OfficeComputer4
1554222195,RFrank,User Logged On OfficeComputer2
1554222197,RMelton,User Logged Off OfficeComputer10
1554222199,WDavis,User Logged Off OfficeComputer16
1554222201,BCombs,User Logged On OfficeComputer13
1554222203,RKelly,User Logged On OfficeComputer8
1554222205,EJacobs,User Logged Off Server3
1554222207,BCombs,User Logged On Server2
1554222209,LRobinett,User Logged Off OfficeComputer7
1554222211,LCarney,User Logged Off TestSystem1
1554222213,LRobinett,User Logged Off OfficeComputer14
1554222215,RMelton,User Logged On OfficeComputer16
1554222217,LBaker,User Logged Off OfficeComputer8
1554222219,LMarshall,User Logged Off OfficeComputer18
1554222221,LCarney,User Logged Off OfficeComputer10
1554222223,PCannon,User Logged On TestSystem2
1554222225,SConrad,User Logged On OfficeComputer20
1554222227,DHawkins,User Logged On Server1
1554222229,LMarshall,User Logged Off OfficeComputer20
1554222231,EJacobs,User Logged On OfficeComputer10
1554222233,LMarshall,User Logged On OfficeComputer1
1554222235,RFrank,User Logged On Server1
1554222237,HMcCann,User Logged On OfficeComputer17
1554222239,LRobinett,User Logged On Server1
1554222241,RMelton,User Logged On TestSystem1
1554222243,RMelton,User Logged Off OfficeComputer12
1554222245,LBaker,User Logged On OfficeComputer9
1554222247,MFoster,User Logged Off TestSystem1
1554222249,TRivers,User Logged On OfficeComputer5
1554222251,LMarshall,User Logged Off OfficeComputer5
1554222253,RKelly,User Logged On OfficeComputer5
1554222255,LBaker,User Logged Off Server3
1554222257,SWayman,User Logged On OfficeComputer15
1554222259,DHawkins,User Logged On OfficeComputer6
1554222261,RKelly,User Logged Off OfficeComputer8
1554222263,MFoster,User Logged On Server3
1554222265,WDavis,User Logged On OfficeComputer2
1554222267,DHawkins,User Logged On OfficeComputer4
1554222269,MBowen,User Logged On OfficeComputer3
1554222271,RFrank,User Logged On OfficeComputer8
1554222273,PCannon,User Logged Off OfficeComputer11
1554222275,BCombs,User Logged On OfficeComputer8
1554222277,RFrank,User Logged Off OfficeComputer7
1554222279,EJacobs,User Logged On OfficeComputer16
1554222281,RMelton,User Logged On OfficeComputer18
1554222283,LMarshall,User Logged On OfficeComputer14
1554222285,EJacobs,User Logged Off OfficeComputer12
1554222287,TRivers,User Logged Off TestSystem2
1554222289,PCannon,User Logged On OfficeComputer10
1554222291,RMelton,User Logged On OfficeComputer2
1554222293,RMelton,User Logged Off OfficeComputer13
1554222295,EJacobs,User Logged Off OfficeComputer19
1554222297,WDavis,User Logged On OfficeComputer15
1554222299,KSwanson,User Logged On Server2
1554222301,PCannon,User Logged Off Server2
1554222303,SWayman,User Logged Off Server2
1554222305,LRobinett,User Logged Off OfficeComputer10
1554222307,MFoster,User Logged On OfficeComputer1
1554222309,DHawkins,User Logged Off OfficeComputer19
1554222311,WDavis,User Logged On TestSystem2
1554222313,DHawkins,User Logged On OfficeComputer4
1554222315,HMcCann,User Logged On Server2
1554222317,RFrank,User Logged On OfficeComputer7
1554222319,PCannon,User Logged Off OfficeComputer16
1554222321,KSwanson,User Logged On TestSystem1
1554222323,LRobinett,User Logged On OfficeComputer8
1554222325,BCombs,User Logged Off OfficeComputer12
1554222327,RMelton,User Logged On OfficeComputer17
1554222329,EJacobs,User Logged Off OfficeComputer16
1554222331,DHawkins,User Logged Off OfficeComputer7
1554222333,BCombs,User Logged Off OfficeComputer16
1554222335,RFrank,User Logged On OfficeComputer18
1554222337,RKelly,User Logged On OfficeComputer12
1554222339,LMarshall,User Logged On OfficeComputer12
1554222341,RMelton,User Logged On OfficeComputer4
1554222343,SWayman,User Logged Off OfficeComputer9
1554222345,EJacobs,User Logged On OfficeComputer14
1554222347,LBaker,User Logged On OfficeComputer12
1554222349,KSwanson,User Logged Off OfficeComputer5
1554222351,LRobinett,User Logged On OfficeComputer6
1554222353,KSwanson,User Logged Off TestSystem2
1554222355,DHawkins,User Logged On OfficeComputer12
1554222357,WDavis,User Logged Off OfficeComputer3
1554222359,SConrad,User Logged On TestSystem1
1554222361,LBaker,User Logged Off OfficeComputer10
1554222363,RMelton,User Logged Off OfficeComputer16
1554222365,SWayman,User Logged Off OfficeComputer17
1554222367,MFoster,User Logged On OfficeComputer17
1554222369,LBaker,User Logged Off OfficeComputer20
1554222371,MBowen,User Logged Off OfficeComputer19
1554222373,BCombs,User Logged On OfficeComputer4
1554222375,MFoster,User Logged Off OfficeComputer4
1554222377,LRobinett,User Logged On TestSystem1
1554222379,RKelly,User Logged On OfficeComputer1
1554222381,SWayman,User Logged On OfficeComputer9
1554222383,PCannon,User Logged Off OfficeComputer17
1554222385,HMcCann,User Logged On OfficeComputer19
1554222387,LRobinett,User Logged Off OfficeComputer18
1554222389,EJacobs,User Logged On Server1
1554222391,BCombs,User Logged Off OfficeComputer10
1554222393,TRivers,User Logged Off OfficeComputer2
1554222395,EJacobs,User Logged On OfficeComputer14
1554222397,LRobinett,User Logged Off OfficeComputer5
1554222399,WDavis,User Logged On OfficeComputer13
1554222401,EJacobs,User Logged On Server2
1554222403,HMcCann,User Logged On OfficeComputer4
1554222405,LRobinett,User Logged Off Server2
1554222407,RMelton,User Logged Off OfficeComputer20
1554222409,SConrad,User Logged Off OfficeComputer18
1554222411,RKelly,User Logged Off OfficeComputer12
1554222413,WDavis,User Logged Off OfficeComputer1
1554222415,BCombs,User Logged Off OfficeComputer5
1554222417,KSwanson,User Logged On OfficeComputer9
1554222419,SConrad,User Logged On Server1
1554222421,LCarney,User Logged On OfficeComputer11
1554222423,LCarney,User Logged Off OfficeComputer6
1554222425,BCombs,User Logged Off OfficeComputer10
1554222427,MBowen,User Logged Off Server3
1554222429,BCombs,User Logged On OfficeComputer12
1554222431,SWayman,User Logged Off TestSystem2
1554222433,KSwanson,User Logged Off Server2
1554222435,RKelly,User Logged Off OfficeComputer11
1554222437,LRobinett,User Logged Off OfficeComputer2
1554222439,SConrad,User Logged On OfficeComputer11
1554222441,LCarney,User Logged Off OfficeComputer16
1554222443,SConrad,User Logged On OfficeComputer15
1554222445,DHawkins,User Logged On OfficeComputer4
1554222447,LCarney,User Logged Off OfficeComputer12
1554222449,WDavis,User Logged Off OfficeComputer14
1554222451,SConrad,User Logged Off OfficeComputer13
1554222453,KSwanson,User Logged On OfficeComputer6
1554222455,LCarney,User Logged On OfficeComputer16
1554222457,PCannon,User Logged Off OfficeComputer20
1554222459,MFoster,User Logged Off OfficeComputer15
1554222461,WDavis,User Logged Off OfficeComputer13
1554222463,DHawkins,User Logged Off OfficeComputer6
1554222465,TRivers,User Logged Off Server3
1554222467,WDavis,User Logged On OfficeComputer15
1554222469,LCarney,User Logged Off OfficeComputer20
1554222471,WDavis,User Logged On OfficeComputer10
1554222473,LMarshall,User Logged Off OfficeComputer6
1554222475,LBaker,User Logged On OfficeComputer3
1554222477,SWayman,User Logged Off TestSystem1
1554222479,EJacobs,User Logged Off OfficeComputer8
1554222481,RKelly,User Logged On OfficeComputer7
1554222483,BCombs,User Logged Off OfficeComputer3
1554222485,KSwanson,User Logged On TestSystem2
1554222487,MFoster,User Logged On OfficeComputer1
1554222489,SConrad,User Logged On Server3
1554222491,LMarshall,User Logged On OfficeComputer16
1554222493,TRivers,User Logged Off OfficeComputer20
1554222495,PCannon,User Logged On OfficeComputer14
1554222497,HMcCann,User Logged Off OfficeComputer9
1554222499,EJacobs,User Logged Off Server3
1554222501,WDavis,User Logged On OfficeComputer1
1554222503,LRobinett,User Logged On TestSystem2
1554222505,LRobinett,User Logged On OfficeComputer11
1554222507,LRobinett,User Logged On OfficeComputer4
1554222509,LBaker,User Logged On OfficeComputer14
1554222511,SWayman,User Logged On Server1
1554222513,LMarshall,User Logged Off OfficeComputer9
1554222515,EJacobs,User Logged On OfficeComputer1
1554222517,PCannon,User Logged On OfficeComputer20
1554222519,RFrank,User Logged On OfficeComputer7
1554222521,MBowen,User Logged On OfficeComputer6
1554222523,EJacobs,User Logged Off TestSystem2
1554222525,RMelton,User Logged Off Server1
1554222527,LCarney,User Logged On OfficeComputer10
1554222529,LBaker,User Logged On OfficeComputer12
1554222531,RMelton,User Logged On Server2
1554222533,MFoster,User Logged Off OfficeComputer5
1554222535,KSwanson,User Logged Off Server3
1554222537,RMelton,User Logged Off TestSystem1
1554222539,BCombs,User Logged Off TestSystem1
1554222541,LCarney,User Logged On OfficeComputer7
1554222543,MFoster,User Logged On Server3
1554222545,LBaker,User Logged On OfficeComputer11
1554222547,WDavis,User Logged On OfficeComputer9
1554222549,MFoster,User Logged Off OfficeComputer20
1554222551,MBowen,User Logged On OfficeComputer3
1554222553,RMelton,User Logged On OfficeComputer20
1554222555,LRobinett,User Logged On OfficeComputer12
1554222557,WDavis,User Logged Off OfficeComputer13
1554222559,KSwanson,User Logged Off OfficeComputer1
1554222561,PCannon,User Logged On OfficeComputer3
1554222563,MBowen,User Logged On OfficeComputer1
1554222565,BCombs,User Logged On OfficeComputer7
1554222567,MBowen,User Logged Off OfficeComputer20
1554222569,LCarney,User Logged Off Server1
1554222571,SConrad,User Logged On OfficeComputer12
1554222573,MBowen,User Logged On OfficeComputer4
1554222575,HMcCann,User Logged On OfficeComputer2
1554222577,LMarshall,User Logged Off OfficeComputer5
1554222579,SConrad,User Logged Off Server2
1554222581,LRobinett,User Logged Off OfficeComputer6
1554222583,SWayman,User Logged Off OfficeComputer10
1554222585,MBowen,User Logged Off OfficeComputer9
1554222587,SWayman,User Logged Off Server3
1554222589,SConrad,User Logged Off OfficeComputer15
1554222591,RFrank,User Logged On OfficeComputer3
1554222593,KSwanson,User Logged On OfficeComputer3
1554222595,LBaker,User Logged Off OfficeComputer9
1554222597,SConrad,User Logged Off OfficeComputer9
1554222599,SWayman,User Logged Off OfficeComputer9
1554222601,EJacobs,User Logged Off OfficeComputer8
1554222603,PCannon,User Logged Off OfficeComputer3
1554222605,KSwanson,User Logged On OfficeComputer2
1554222607,RKelly,User Logged Off OfficeComputer2
1554222609,TRivers,User Logged On OfficeComputer17
1554222611,KSwanson,User Logged On Server3
1554222613,LCarney,User Logged On OfficeComputer4
1554222615,PCannon,User Logged On OfficeComputer12
1554222617,LBaker,User Logged On OfficeComputer17
1554222619,MFoster,User Logged Off OfficeComputer19
1554222621,LBaker,User Logged Off OfficeComputer10
1554222623,MFoster,User Logged On OfficeComputer19
1554222625,LRobinett,User Logged On OfficeComputer16
1554222627,EJacobs,User Logged Off Server3
1554222629,HMcCann,User Logged On Server3
1554222631,DHawkins,User Logged On TestSystem2
1554222633,BCombs,User Logged On OfficeComputer17
1554222635,MFoster,User Logged Off OfficeComputer11
1554222637,MBowen,User Logged On OfficeComputer7
1554222639,EJacobs,User Logged On OfficeComputer9
1554222641,LRobinett,User Logged Off OfficeComputer12
1554222643,PCannon,User Logged Off OfficeComputer17
1554222645,SWayman,User Logged On OfficeComputer10
1554222647,RKelly,User Logged Off OfficeComputer13
1554222649,LBaker,User Logged On OfficeComputer2
1554222651,RMelton,User Logged Off Server2
1554222653,HMcCann,User Logged On OfficeComputer6
1554222655,DHawkins,User Logged On OfficeComputer1
1554222657,DHawkins,User Logged On OfficeComputer20
1554222659,SWayman,User Logged On OfficeComputer4
1554222661,LMarshall,User Logged On OfficeComputer15
1554222663,LBaker,User Logged Off OfficeComputer11
1554222665,EJacobs,User Logged On OfficeComputer15
1554222667,RKelly,User Logged Off OfficeComputer17
1554222669,MFoster,User Logged Off OfficeComputer18
1554222671,TRivers,User Logged Off OfficeComputer15
1554222673,SConrad,User Logged On OfficeComputer19
1554222675,SConrad,User Logged Off OfficeComputer13
1554222677,HMcCann,User Logged On TestSystem1
1554222679,EJacobs,User Logged On Server3
1554222681,MBowen,User Logged On OfficeComputer2
1554222683,KSwanson,User Logged On TestSystem1
1554222685,WDavis,User Logged Off OfficeComputer15
1554222687,BCombs,User Logged Off OfficeComputer9
1554222689,SWayman,User Logged Off OfficeComputer18
1554222691,RMelton,User Logged Off OfficeComputer7
1554222693,RFrank,User Logged On TestSystem1
1554222695,HMcCann,User Logged On Server3
1554222697,LCarney,User Logged On OfficeComputer17
1554222699,WDavis,User Logged Off OfficeComputer14
1554222701,TRivers,User Logged On OfficeComputer16
1554222703,EJacobs,User Logged On OfficeComputer13
1554222705,MBowen,User Logged Off OfficeComputer12
1554222707,BCombs,User Logged On OfficeComputer8
1554222709,PCannon,User Logged On OfficeComputer12
1554222711,KSwanson,User Logged On OfficeComputer18
1554222713,SWayman,User Logged Off OfficeComputer7
1554222715,KSwanson,User Logged Off OfficeComputer11
1554222717,RKelly,User Logged Off Server1
1554222719,DHawkins,User Logged On Server3
1554222721,MBowen,User Logged On OfficeComputer4
1554222723,WDavis,User Logged On OfficeComputer14
1554222725,MFoster,User Logged On OfficeComputer16
1554222727,PCannon,User Logged On OfficeComputer11
1554222729,MBowen,User Logged On Server1
1554222731,LBaker,User Logged Off OfficeComputer12
1554222733,RFrank,User Logged Off OfficeComputer20
1554222735,LCarney,User Logged Off OfficeComputer3
1554222737,MBowen,User Logged Off OfficeComputer8
1554222739,HMcCann,User Logged Off OfficeComputer14
1554222741,MBowen,User Logged On TestSystem2
1554222743,LBaker,User Logged Off Server1
1554222745,KSwanson,User Logged Off OfficeComputer14
1554222747,MBowen,User Logged On OfficeComputer6
1554222749,PCannon,User Logged On OfficeComputer5
1554222751,HMcCann,User Logged Off TestSystem1
1554222753,KSwanson,User Logged On OfficeComputer5
1554222755,MBowen,User Logged On OfficeComputer14
1554222757,RMelton,User Logged On OfficeComputer19
1554222759,EJacobs,User Logged Off OfficeComputer19
1554222761,MFoster,User Logged Off OfficeComputer3
1554222763,MBowen,User Logged On OfficeComputer13
1554222765,LBaker,User Logged On OfficeComputer6
1554222767,HMcCann,User Logged On OfficeComputer18
1554222769,SConrad,User Logged On Server1
1554222771,SConrad,User Logged Off OfficeComputer2
1554222773,RFrank,User Logged Off OfficeComputer8
1554222775,MBowen,User Logged On OfficeComputer8
1554222777,EJacobs,User Logged On Server3
1554222779,HMcCann,User Logged Off OfficeComputer19
1554222781,MBowen,User Logged On OfficeComputer4
1554222783,RMelton,User Logged On OfficeComputer18
1554222785,DHawkins,User Logged On OfficeComputer10
1554222787,TRivers,User Logged Off OfficeComputer4
1554222789,RMelton,User Logged On OfficeComputer12
1554222791,WDavis,User Logged Off Server1
1554222793,SWayman,User Logged Off OfficeComputer2
1554222795,RKelly,User Logged Off OfficeComputer8
1554222797,SConrad,User Logged Off OfficeComputer16
1554222799,RKelly,User Logged Off Server1
1554222801,WDavis,User Logged Off OfficeComputer6
1554222803,LBaker,User Logged On Server2
1554222805,TRivers,User Logged On Server1
1554222807,RFrank,User Logged On TestSystem2
1554222809,PCannon,User Logged Off OfficeComputer19
1554222811,TRivers,User Logged Off OfficeComputer2
1554222813,PCannon,User Logged Off OfficeComputer17
1554222815,MFoster,User Logged On OfficeComputer8
1554222817,PCannon,User Logged On OfficeComputer17
1554222819,DHawkins,User Logged Off OfficeComputer15
1554222821,LMarshall,User Logged Off OfficeComputer9
1554222823,LMarshall,User Logged On OfficeComputer20
1554222825,EJacobs,User Logged Off TestSystem2
1554222827,RMelton,User Logged On OfficeComputer15
1554222829,RFrank,User Logged On OfficeComputer7
1554222831,HMcCann,User Logged Off OfficeComputer5
1554222833,DHawkins,User Logged Off OfficeComputer10
1554222835,MBowen,User Logged On Server1
1554222837,SConrad,User Logged On OfficeComputer11
1554222839,KSwanson,User Logged On OfficeComputer2
1554222841,PCannon,User Logged On OfficeComputer17
1554222843,PCannon,User Logged On OfficeComputer9
1554222845,TRivers,User Logged Off OfficeComputer12
1554222847,DHawkins,User Logged On OfficeComputer1
1554222849,EJacobs,User Logged On OfficeComputer5
1554222851,EJacobs,User Logged On OfficeComputer3
1554222853,LRobinett,User Logged Off OfficeComputer14
1554222855,TRivers,User Logged Off OfficeComputer19
1554222857,BCombs,User Logged Off OfficeComputer17
1554222859,RMelton,User Logged On Server3
1554222861,SConrad,User Logged Off OfficeComputer7
1554222863,MFoster,User Logged On Server1
1554222865,PCannon,User Logged On TestSystem2
1554222867,PCannon,User Logged On OfficeComputer20
1554222869,DHawkins,User Logged On OfficeComputer3
1554222871,SWayman,User Logged Off OfficeComputer11
1554222873,BCombs,User Logged On OfficeComputer1
1554222875,TRivers,User Logged On OfficeComputer13
1554222877,MBowen,User Logged On OfficeComputer8
1554222879,HMcCann,User Logged On OfficeComputer8
1554222881,MFoster,User Logged On OfficeComputer8
1554222883,MBowen,User Logged Off Server3
1554222885,WDavis,User Logged Off OfficeComputer9
1554222887,EJacobs,User Logged On OfficeComputer18
1554222889,LBaker,User Logged Off OfficeComputer13
1554222891,RFrank,User Logged Off OfficeComputer20
1554222893,PCannon,User Logged On OfficeComputer19
1554222895,DHawkins,User Logged On OfficeComputer11
1554222897,MBowen,User Logged Off OfficeComputer2
1554222899,BCombs,User Logged On OfficeComputer9
1554222901,BCombs,User Logged Off OfficeComputer17
1554222903,LMarshall,User Logged On OfficeComputer11
1554222905,LCarney,User Logged On OfficeComputer13
1554222907,DHawkins,User Logged Off OfficeComputer13
1554222909,LCarney,User Logged Off OfficeComputer16
1554222911,SConrad,User Logged Off OfficeComputer6
1554222913,LRobinett,User Logged Off OfficeComputer8
1554222915,EJacobs,User Logged On Server1
1554222917,MBowen,User Logged Off OfficeComputer4
1554222919,WDavis,User Logged On OfficeComputer9
1554222921,HMcCann,User Logged On OfficeComputer1
1554222923,KSwanson,User Logged Off OfficeComputer17
1554222925,LMarshall,User Logged Off TestSystem2
1554222927,RFrank,User Logged On OfficeComputer6
1554222929,MFoster,User Logged On OfficeComputer12
1554222931,LCarney,User Logged Off Server2
1554222933,RMelton,User Logged Off OfficeComputer7
1554222935,DHawkins,User Logged On Server3
1554222937,LBaker,User Logged On OfficeComputer8
1554222939,BCombs,User Logged Off Server1
1554222941,LMarshall,User Logged On OfficeComputer9
1554222943,KSwanson,User Logged Off Server2
1554222945,SWayman,User Logged On TestSystem1
1554222947,RMelton,User Logged On OfficeComputer6
1554222949,SConrad,User Logged On Server1
1554222951,PCannon,User Logged On OfficeComputer5
1554222953,KSwanson,User Logged On OfficeComputer16
1554222955,EJacobs,User Logged On OfficeComputer5
1554222957,DHawkins,User Logged On Server1
1554222959,LMarshall,User Logged Off OfficeComputer17
1554222961,RMelton,User Logged On OfficeComputer10
1554222963,SConrad,User Logged Off OfficeComputer16
1554222965,RFrank,User Logged Off OfficeComputer8
1554222967,LRobinett,User Logged On OfficeComputer15
1554222969,RFrank,User Logged Off OfficeComputer12
1554222971,TRivers,User Logged Off OfficeComputer9
1554222973,WDavis,User Logged On OfficeComputer18
1554222975,BCombs,User Logged On OfficeComputer6
1554222977,PCannon,User Logged Off OfficeComputer17
1554222979,MBowen,User Logged Off OfficeComputer6
1554222981,DHawkins,User Logged Off TestSystem2
1554222983,LBaker,User Logged Off OfficeComputer10
1554222985,EJacobs,User Logged Off OfficeComputer19
1554222987,WDavis,User Logged On OfficeComputer5
1554222989,MBowen,User Logged Off TestSystem2
1554222991,RMelton,User Logged Off Server3
1554222993,LRobinett,User Logged On OfficeComputer3
1554222995,HMcCann,User Logged Off Server2
1554222997,PCannon,User Logged On OfficeComputer12
1554222999,MBowen,User Logged On OfficeComputer11
1554223001,RFrank,User Logged Off OfficeComputer1
1554223003,HMcCann,User Logged On OfficeComputer4
1554223005,DHawkins,User Logged On OfficeComputer3
1554223007,DHawkins,User Logged On OfficeComputer17
1554223009,MFoster,User Logged Off OfficeComputer14
1554223011,WDavis,User Logged Off Server3
1554223013,LCarney,User Logged On OfficeComputer16
1554223015,LRobinett,User Logged Off OfficeComputer18
1554223017,PCannon,User Logged Off Server3
1554223019,RMelton,User Logged Off OfficeComputer17
1554223021,RKelly,User Logged On OfficeComputer2
1554223023,LRobinett,User Logged Off OfficeComputer15
1554223025,SConrad,User Logged On OfficeComputer20
1554223027,LMarshall,User Logged Off Server1
1554223029,SWayman,User Logged On Server3
1554223031,BCombs,User Logged On Server2
1554223033,BCombs,User Logged On Server2
1554223035,DHawkins,User Logged Off OfficeComputer9
1554223037,RFrank,User Logged Off OfficeComputer1
1554223039,LMarshall,User Logged Off OfficeComputer13
1554223041,RMelton,User Logged Off OfficeComputer15
1554223043,LRobinett,User Logged On OfficeComputer20
1554223045,HMcCann,User Logged On OfficeComputer6
1554223047,RMelton,User Logged On OfficeComputer8
1554223049,BCombs,User Logged Off OfficeComputer19
1554223051,LCarney,User Logged Off TestSystem1
1554223053,LCarney,User Logged On OfficeComputer9
1554223055,DHawkins,User Logged Off OfficeComputer19
1554223057,RMelton,User Logged Off Server1
1554223059,KSwanson,User Logged On OfficeComputer9
1554223061,WDavis,User Logged Off OfficeComputer5
1554223063,MBowen,User Logged On OfficeComputer20
1554223065,LMarshall,User Logged On OfficeComputer20
1554223067,WDavis,User Logged Off OfficeComputer12
1554223069,LRobinett,User Logged Off OfficeComputer17
1554223071,KSwanson,User Logged Off OfficeComputer9
1554223073,SConrad,User Logged Off Server3
1554223075,MBowen,User Logged Off TestSystem2
1554223077,RFrank,User Logged Off OfficeComputer14
1554223079,SWayman,User Logged On OfficeComputer1
1554223081,LCarney,User Logged Off OfficeComputer4
1554223083,HMcCann,User Logged On OfficeComputer9
1554223085,MBowen,User Logged Off Server1
1554223087,PCannon,User Logged On OfficeComputer10
1554223089,BCombs,User Logged On Server3
1554223091,RKelly,User Logged Off OfficeComputer8
1554223093,LCarney,User Logged Off OfficeComputer20
1554223095,WDavis,User Logged Off TestSystem2
1554223097,LRobinett,User Logged On TestSystem2
1554223099,WDavis,User Logged On OfficeComputer8
1554223101,RMelton,User Logged On OfficeComputer5
1554223103,LMarshall,User Logged On Server1
1554223105,EJacobs,User Logged Off OfficeComputer10
1554223107,LCarney,User Logged On OfficeComputer3
1554223109,TRivers,User Logged Off OfficeComputer7
1554223111,RKelly,User Logged Off Server1
1554223113,EJacobs,User Logged On TestSystem1
1554223115,MFoster,User Logged On Server3
1554223117,PCannon,User Logged Off OfficeComputer5
1554223119,TRivers,User Logged On OfficeComputer6
1554223121,RMelton,User Logged On Server3
1554223123,MFoster,User Logged Off Server2
1554223125,LBaker,User Logged Off TestSystem1
1554223127,SConrad,User Logged On OfficeComputer1
1554223129,HMcCann,User Logged Off OfficeComputer19
1554223131,KSwanson,User Logged Off OfficeComputer19
1554223133,SWayman,User Logged Off OfficeComputer3
1554223135,SWayman,User Logged Off OfficeComputer19
1554223137,SConrad,User Logged Off OfficeComputer9
1554223139,KSwanson,User Logged On OfficeComputer5
1554223141,LRobinett,User Logged Off OfficeComputer7
1554223143,BCombs,User Logged Off OfficeComputer19
1554223145,LMarshall,User Logged Off OfficeComputer6
1554223147,SWayman,User Logged On OfficeComputer16
1554223149,EJacobs,User Logged On TestSystem1
1554223151,LBaker,User Logged On OfficeComputer1
1554223153,SWayman,User Logged Off OfficeComputer8
1554223155,EJacobs,User Logged Off OfficeComputer16
1554223157,KSwanson,User Logged On Server3
1554223159,LMarshall,User Logged On OfficeComputer14
1554223161,WDavis,User Logged On OfficeComputer17
1554223163,KSwanson,User Logged On OfficeComputer1
1554223165,PCannon,User Logged Off OfficeComputer13
1554223167,LBaker,User Logged Off OfficeComputer15
1554223169,SConrad,User Logged On OfficeComputer13
1554223171,RFrank,User Logged On OfficeComputer9
1554223173,KSwanson,User Logged Off OfficeComputer14
1554223175,SWayman,User Logged Off OfficeComputer9
1554223177,EJacobs,User Logged Off OfficeComputer17
1554223179,RMelton,User Logged On OfficeComputer4
1554223181,LRobinett,User Logged On Server1
1554223183,RMelton,User Logged Off OfficeComputer10
1554223185,LCarney,User Logged Off OfficeComputer1
1554223187,MBowen,User Logged Off OfficeComputer20
1554223189,SConrad,User Logged On OfficeComputer5
1554223191,KSwanson,User Logged On OfficeComputer2
1554223193,LMarshall,User Logged On OfficeComputer3
1554223195,MBowen,User Logged Off OfficeComputer4
1554223197,PCannon,User Logged On TestSystem1
1554223199,RFrank,User Logged On TestSystem1
1554223201,HMcCann,User Logged Off OfficeComputer9
1554223203,SWayman,User Logged On Server2
1554223205,BCombs,User Logged On OfficeComputer4
1554223207,EJacobs,User Logged On Server1
1554223209,LCarney,User Logged On OfficeComputer7
1554223211,HMcCann,User Logged On TestSystem2
1554223213,WDavis,User Logged Off OfficeComputer11
1554223215,TRivers,User Logged On OfficeComputer8
1554223217,DHawkins,User Logged Off TestSystem2
1554223219,MBowen,User Logged On OfficeComputer1
1554223221,SWayman,User Logged On OfficeComputer9
1554223223,TRivers,User Logged On OfficeComputer11
1554223225,MBowen,User Logged Off OfficeComputer6
1554223227,SWayman,User Logged Off OfficeComputer3
1554223229,MBowen,User Logged On OfficeComputer18
1554223231,SWayman,User Logged On OfficeComputer10
1554223233,RKelly,User Logged Off Server3
1554223235,KSwanson,User Logged Off OfficeComputer10
1554223237,DHawkins,User Logged On OfficeComputer16
1554223239,RMelton,User Logged On Server1
1554223241,RMelton,User Logged Off OfficeComputer4
1554223243,LRobinett,User Logged Off TestSystem1
1554223245,TRivers,User Logged On OfficeComputer14
1554223247,PCannon,User Logged On OfficeComputer5
1554223249,LRobinett,User Logged Off OfficeComputer19
1554223251,LRobinett,User Logged Off OfficeComputer4
1554223253,LCarney,User Logged Off OfficeComputer12
1554223255,WDavis,User Logged On OfficeComputer10
1554223257,RMelton,User Logged On OfficeComputer12
1554223259,MFoster,User Logged On OfficeComputer5
1554223261,SConrad,User Logged On OfficeComputer13
1554223263,KSwanson,User Logged Off OfficeComputer8
1554223265,PCannon,User Logged Off Server3
1554223267,RKelly,User Logged On OfficeComputer19
1554223269,LMarshall,User Logged On OfficeComputer4
1554223271,RFrank,User Logged On OfficeComputer19
1554223273,WDavis,User Logged On OfficeComputer18
1554223275,BCombs,User Logged Off OfficeComputer11
1554223277,SConrad,User Logged On OfficeComputer15
1554223279,WDavis,User Logged On OfficeComputer7
1554223281,DHawkins,User Logged Off OfficeComputer9
1554223283,LMarshall,User Logged On OfficeComputer13
1554223285,BCombs,User Logged On OfficeComputer13
1554223287,MBowen,User Logged On OfficeComputer9
1554223289,SConrad,User Logged On OfficeComputer17
1554223291,LBaker,User Logged Off TestSystem2
1554223293,EJacobs,User Logged On TestSystem1
1554223295,TRivers,User Logged Off OfficeComputer17
1554223297,SConrad,User Logged Off TestSystem1
1554223299,HMcCann,User Logged On OfficeComputer14
1554223301,MFoster,User Logged Off OfficeComputer19
1554223303,RKelly,User Logged Off OfficeComputer17
1554223305,LCarney,User Logged Off OfficeComputer5
1554223307,LCarney,User Logged Off OfficeComputer4
1554223309,TRivers,User Logged Off OfficeComputer2
1554223311,LCarney,User Logged On OfficeComputer16
1554223313,MBowen,User Logged On OfficeComputer15
1554223315,KSwanson,User Logged On OfficeComputer10
1554223317,LBaker,User Logged Off OfficeComputer5
1554223319,SWayman,User Logged On OfficeComputer14
1554223321,DHawkins,User Logged On TestSystem1
1554223323,KSwanson,User Logged Off TestSystem2
1554223325,BCombs,User Logged On OfficeComputer10
1554223327,HMcCann,User Logged On Server1
1554223329,WDavis,User Logged On OfficeComputer10
1554223331,BCombs,User Logged Off Server1
1554223333,SConrad,User Logged On OfficeComputer7
1554223335,DHawkins,User Logged On OfficeComputer17
1554223337,LMarshall,User Logged Off OfficeComputer9
1554223339,HMcCann,User Logged Off OfficeComputer6
1554223341,KSwanson,User Logged On OfficeComputer2
1554223343,EJacobs,User Logged On Server2
1554223345,MFoster,User Logged Off OfficeComputer19
1554223347,HMcCann,User Logged On OfficeComputer4
1554223349,WDavis,User Logged Off Server3
1554223351,SConrad,User Logged Off Server3
1554223353,LCarney,User Logged On OfficeComputer14
1554223355,WDavis,User Logged On OfficeComputer17
1554223357,SConrad,User Logged On OfficeComputer12
1554223359,RKelly,User Logged On OfficeComputer18
