Timestamp,src_ip,src_port,dest_ip,dest_port,bytes in,bytes out
1554236775,10.1.5.100,29643,93.69.113.188,20,17994,7957
1554236791,10.1.5.202,29644,113.177.9.124,20,8364,111933
1554236793,10.1.5.201,29645,150.88.228.186,443,7052,98598
1554236815,10.1.5.200,29648,222.250.235.62,443,5132,68203
1554236817,10.1.5.202,29647,26.14.42.80,161,10804,24609
1554236833,10.1.5.101,29649,87.86.251.35,3128,18961,17143
1554236853,10.1.5.100,29651,244.209.221.29,443,13302,40547
1554236855,10.1.5.100,29652,134.221.79.53,161,19490,65494
1554236856,10.1.5.201,29653,132.86.241.190,3128,19672,125373
1554236867,10.1.5.201,29655,156.20.177.146,443,4412,77407
1554236873,10.1.5.202,29656,113.214.251.29,161,5623,31817
1554236887,10.1.5.200,29657,50.197.188.31,161,10785,47449
1554236896,10.1.5.100,29659,174.144.224.127,443,15221,52368
1554236907,10.1.5.201,29660,7.25.78.13,443,3515,36205
1554236913,10.1.5.101,29661,139.34.127.238,20,4233,45397
1554236934,10.1.5.100,29663,23.196.103.154,161,11266,73639
1554236941,10.1.5.200,29664,160.124.107.40,161,7096,97109
1554236945,10.1.5.202,29665,137.8.39.198,161,11259,65896
1554236959,10.1.5.200,29667,177.89.250.203,443,15930,24318
1554236964,10.1.5.200,29668,5.86.239.33,20,13853,125086
1554236985,10.1.5.200,29669,139.145.168.160,161,1316,23357
1554236989,10.1.5.100,29671,16.219.121.42,20,18654,7419
1554237000,10.1.5.101,29672,117.100.40.143,443,19816,65467
1554237003,10.1.5.200,29673,125.230.35.42,20,18244,48425
1554237011,10.1.5.100,29675,198.180.91.191,443,18019,100721
1554237024,10.1.5.202,29676,179.173.157.156,3128,15397,102494
1554237029,10.1.5.100,29677,130.201.19.93,443,13746,80327
1554237029,10.1.5.200,29679,190.248.130.35,3128,4785,73205
1554237040,10.1.5.100,29680,87.128.124.84,20,10958,64500
1554237056,10.1.5.201,29681,84.171.113.147,443,14859,107958
1554237063,10.1.5.101,29683,114.48.184.26,20,17489,49348
1554237082,10.1.5.101,29685,146.93.15.175,443,4608,102985
1554237085,10.1.5.202,29684,195.251.103.94,3128,4275,71129
1554237087,10.1.5.202,29687,181.230.233.98,3128,6889,4538
1554237097,10.1.5.101,29688,211.23.10.247,3128,2569,56486
1554237103,10.1.5.100,29691,213.75.82.4,3128,2015,62138
1554237104,10.1.5.100,29689,113.119.100.195,3128,7693,25508
1554237106,10.1.5.200,29692,174.109.242.28,443,14540,73067
1554237111,10.1.5.100,29693,36.126.101.35,3128,1259,121530
1554237120,10.1.5.100,29695,89.85.195.112,161,7932,9380
1554237137,10.1.5.100,29696,133.117.94.159,3128,14036,69429
1554237145,10.1.5.101,29697,15.42.30.31,20,12867,95752
1554237146,10.1.5.201,29699,224.20.63.244,443,16292,27249
1554237147,10.1.5.101,29700,90.86.31.114,161,19338,57199
1554237155,10.1.5.202,29701,133.54.5.188,443,10990,38447
1554237159,10.1.5.100,29704,84.169.90.68,161,17206,115166
1554237160,10.1.5.201,29703,125.11.74.75,3128,4365,12737
1554237168,10.1.5.200,29705,140.52.132.156,161,11301,120847
1554237178,10.1.5.200,29707,221.113.6.82,20,14347,48589
1554237182,10.1.5.100,29708,52.210.81.239,20,2265,107520
1554237195,10.1.5.200,29709,90.226.239.94,20,13473,97947
1554237200,10.1.5.101,29711,38.254.244.213,161,8755,19168
1554237209,10.1.5.100,29712,242.3.151.51,20,10055,84231
1554237211,10.1.5.202,29713,11.178.129.94,3128,19651,21477
1554237220,10.1.5.201,29715,130.169.226.9,20,10736,88487
1554237220,10.1.5.100,29716,152.78.78.75,161,12637,102680
1554237229,10.1.5.201,29717,180.231.177.215,3128,19350,12956
1554237235,10.1.5.200,29719,165.165.144.223,161,16505,16581
1554237239,10.1.5.202,29720,249.66.0.151,3128,7270,59210
1554237248,10.1.5.200,29721,186.152.167.23,3128,14996,10814
1554237257,10.1.5.101,29723,141.130.147.195,443,18792,29385
1554237265,10.1.5.202,29724,60.123.175.122,20,18835,40973
1554237274,10.1.5.100,29725,122.154.16.1,443,10752,115955
1554237284,10.1.5.200,29727,190.116.131.117,161,7778,30951
1554237296,10.1.5.201,29728,251.194.21.249,161,17515,125513
1554237308,10.1.5.201,29731,88.245.206.206,20,13841,92263
1554237309,10.1.5.201,29729,59.139.98.33,20,12188,80924
1554237327,10.1.5.200,29732,78.202.126.93,161,19994,98538
1554237334,10.1.5.201,29733,160.247.242.85,161,15012,98701
1554237338,10.1.5.101,29735,42.88.45.117,3128,501,93802
1554237349,10.1.5.100,29736,193.238.124.169,161,9547,62748
1554237364,10.1.5.200,29737,80.233.48.194,3128,9964,45829
1554237389,10.1.5.202,29739,202.2.80.206,443,8175,106677
1554237393,10.1.5.100,29740,17.113.196.219,161,15084,42047
1554237396,10.1.5.202,29741,150.107.178.248,3128,5483,18269
1554237397,10.1.5.101,29743,85.19.77.110,443,10968,90596
1554237406,10.1.5.200,29744,149.202.60.217,20,11589,114597
1554237407,10.1.5.202,29745,100.235.14.209,3128,5206,73127
1554237417,10.1.5.202,29747,93.127.200.232,20,3264,46287
1554237422,10.1.5.100,29748,10.138.221.88,3128,6900,48899
1554237422,10.1.5.202,29749,5.239.228.214,20,1996,115044
1554237432,10.1.5.100,29751,235.190.12.145,161,7423,843
1554237434,10.1.5.202,29752,74.6.24.94,20,3808,13173
1554237452,10.1.5.201,29753,31.21.122.56,443,4762,45265
1554237456,10.1.5.101,29755,244.2.230.222,443,20000,14116
1554237469,10.1.5.101,29756,78.171.251.243,161,2454,102168
1554237484,10.1.5.101,29757,77.245.0.186,161,5405,36732
1554237492,10.1.5.100,29759,143.23.33.3,3128,16392,8462
1554237498,10.1.5.201,29760,166.194.167.119,20,11396,64153
1554237503,10.1.5.202,29761,194.77.165.63,443,17705,44305
1554237516,10.1.5.101,29763,64.9.86.141,20,17966,125221
1554237518,10.1.5.200,29764,194.127.88.90,161,9693,99467
1554237520,10.1.5.101,29765,83.93.95.116,20,10948,8358
1554237528,10.1.5.202,29767,153.11.107.247,20,1817,8602
1554237537,10.1.5.202,29768,14.59.200.101,3128,11089,100014
1554237540,10.1.5.202,29769,146.103.143.90,443,15895,9348
1554237563,10.1.5.101,29771,213.138.55.129,161,14408,79291
1554237572,10.1.5.200,29772,121.35.154.50,20,14501,64094
1554237572,10.1.5.101,29773,33.25.66.129,443,16571,109198
1554237599,10.1.5.202,29775,217.117.93.244,3128,18423,60996
1554237602,10.1.5.100,29776,153.6.11.233,161,2206,105225
1554237606,10.1.5.100,29777,155.41.193.212,3128,6454,102289
1554237610,10.1.5.101,29779,208.86.6.248,443,15028,41365
1554237617,10.1.5.100,29780,41.133.197.101,20,11370,7254
1554237676,10.1.5.201,29783,147.132.141.112,20,2777,41852
1554237677,10.1.5.201,29781,54.57.131.225,161,18566,83327
1554237691,10.1.5.200,29784,120.84.70.166,161,17129,113704
1554237703,10.1.5.202,29787,135.50.74.169,20,3519,90629
1554237704,10.1.5.201,29785,69.240.18.210,161,5268,108784
1554237734,10.1.5.100,29788,71.3.112.170,3128,9073,4668
1554237742,10.1.5.201,29789,250.191.208.116,3128,11702,50720
1554237745,10.1.5.201,29791,70.36.119.94,20,17114,44338
1554237750,10.1.5.101,29792,121.214.78.186,161,11931,2423
1554237756,10.1.5.100,29793,55.18.87.1,161,13323,70415
1554237767,10.1.5.101,29795,12.26.237.143,443,17995,73157
1554237772,10.1.5.202,29796,179.101.27.149,161,13137,119243
1554237777,10.1.5.201,29797,216.142.217.54,20,9270,44790
1554237785,10.1.5.101,29799,231.142.47.103,161,8728,110217
1554237798,10.1.5.101,29800,151.113.136.200,20,13683,106059
1554237805,10.1.5.101,29801,228.181.169.4,443,16807,45235
1554237813,10.1.5.202,29803,37.59.125.86,3128,5425,116768
1554237818,10.1.5.101,29804,122.202.147.152,3128,1584,42275
1554237836,10.1.5.201,29805,165.184.49.22,443,6250,86418
1554237846,10.1.5.100,29807,236.185.29.46,443,16461,116078
1554237857,10.1.5.201,29808,107.162.240.58,20,17548,64152
1554237858,10.1.5.200,29809,115.158.28.67,443,1356,23851
1554237872,10.1.5.200,29811,172.148.52.120,20,977,96034
1554237881,10.1.5.200,29812,150.188.248.228,161,14334,121793
1554237887,10.1.5.200,29813,61.53.101.116,161,16791,2164
1554237892,10.1.5.201,29815,57.20.205.149,443,17207,52269
1554237903,10.1.5.200,29816,188.118.125.32,443,12625,125579
1554237926,10.1.5.100,29817,17.14.199.254,443,13949,38871
1554237940,10.1.5.200,29819,7.210.163.46,20,9262,33969
1554237956,10.1.5.100,29820,35.137.247.12,161,14652,93359
1554237964,10.1.5.100,29821,125.94.129.174,3128,19076,22151
1554237966,10.1.5.100,29823,231.20.201.65,161,15767,95520
1554237970,10.1.5.200,29824,37.171.217.117,443,14806,15755
1554237977,10.1.5.200,29825,150.127.70.115,3128,18458,58643
1554237977,10.1.5.201,29827,140.210.165.146,20,10016,116419
1554237985,10.1.5.200,29828,111.55.136.176,20,9663,33435
1554237990,10.1.5.100,29829,162.31.145.224,20,18113,72281
1554237996,10.1.5.201,29831,34.225.237.71,161,12453,22399
1554237998,10.1.5.101,29832,11.253.90.191,20,19163,47192
1554237998,10.1.5.200,29833,58.249.252.76,20,12834,63129
1554238008,10.1.5.100,29835,70.34.218.184,443,1257,95541
1554238012,10.1.5.100,29836,3.69.75.141,20,5174,17253
1554238021,10.1.5.101,29837,178.94.144.191,3128,4844,63632
1554238036,10.1.5.100,29839,64.81.174.127,20,8098,83575
1554238038,10.1.5.200,29840,9.142.230.11,443,4953,1485
1554238049,10.1.5.201,29841,231.8.9.91,20,12605,35031
1554238050,10.1.5.101,29844,50.131.218.224,443,4417,77212
1554238053,10.1.5.201,29843,38.117.226.89,20,18580,814
1554238067,10.1.5.101,29845,114.167.127.157,161,2962,106942
1554238086,10.1.5.201,29847,224.149.36.219,20,14887,90862
1554238099,10.1.5.200,29848,45.211.44.180,20,12675,101457
1554238108,10.1.5.201,29849,80.164.241.43,20,1196,102217
1554238112,10.1.5.101,29851,97.142.252.150,20,3857,119592
1554238118,10.1.5.202,29852,208.26.223.163,161,6159,19126
1554238127,10.1.5.202,29853,214.188.73.95,3128,7047,59285
1554238139,10.1.5.201,29855,63.90.68.21,161,12233,122622
1554238142,10.1.5.200,29856,252.144.152.54,443,19100,108713
1554238148,10.1.5.101,29857,132.66.114.37,161,3741,73581
1554238163,10.1.5.202,29859,126.239.244.0,443,2739,105390
1554238169,10.1.5.100,29860,179.67.153.67,3128,13288,85446
1554238177,10.1.5.200,29861,195.109.109.56,161,14770,11968
1554238186,10.1.5.100,29863,215.4.41.6,3128,6402,114272
1554238186,10.1.5.201,29864,118.151.41.8,3128,8424,78451
1554238190,10.1.5.101,29865,85.27.183.13,20,13089,64782
1554238194,10.1.5.202,29867,30.187.141.228,161,4829,12115
1554238209,10.1.5.101,29868,187.1.243.39,443,19869,67765
1554238213,10.1.5.200,29869,150.16.169.28,161,19967,10490
1554238215,10.1.5.101,29871,226.188.218.152,443,8245,74714
1554238227,10.1.5.200,29872,129.7.182.25,443,1063,72879
1554238247,10.1.5.100,29873,42.199.179.138,161,4130,116713
1554238267,10.1.5.202,29875,223.25.60.251,161,12432,95368
1554238276,10.1.5.202,29876,214.42.181.225,20,3262,54013
1554238285,10.1.5.100,29877,191.239.27.100,3128,5936,106303
1554238305,10.1.5.101,29879,50.219.59.160,20,18197,110674
1554238308,10.1.5.101,29880,183.252.139.157,20,7725,17320
1554238317,10.1.5.200,29881,181.63.8.96,3128,6560,99611
1554238319,10.1.5.101,29883,3.254.216.10,443,8713,11320
1554238334,10.1.5.101,29884,67.247.147.207,161,7383,29144
1554238351,10.1.5.200,29885,109.81.151.131,161,4789,120209
1554238366,10.1.5.101,29887,119.40.155.13,20,1937,110313
1554238366,10.1.5.201,29888,83.86.47.201,20,2702,78027
1554238389,10.1.5.200,29889,23.11.254.175,3128,18284,28386
1554238407,10.1.5.101,29891,45.213.131.213,20,16784,55061
1554238415,10.1.5.202,29892,127.59.107.80,20,15789,77242
1554238423,10.1.5.200,29893,88.224.78.202,3128,5169,93016
1554238430,10.1.5.201,29896,227.101.64.145,20,16707,24592
1554238431,10.1.5.202,29895,183.154.30.34,3128,19903,32965
1554238436,10.1.5.201,29897,203.68.246.223,3128,1919,10075
1554238445,10.1.5.200,29899,173.210.64.193,443,6906,117567
1554238451,10.1.5.100,29900,242.197.241.97,20,2367,90139
1554238475,10.1.5.101,29901,66.176.14.75,20,5904,110214
1554238483,10.1.5.201,29904,250.106.60.171,3128,8773,24821
1554238484,10.1.5.101,29903,88.139.12.122,20,8283,55570
1554238490,10.1.5.101,29905,7.191.225.134,443,17539,44342
1554238500,10.1.5.101,29908,150.124.210.165,20,892,19835
1554238501,10.1.5.101,29907,214.138.214.124,20,19752,34570
1554238517,10.1.5.200,29909,32.92.164.50,443,2338,95583
1554238521,10.1.5.201,29911,144.72.58.38,161,18192,83161
1554238529,10.1.5.202,29912,125.171.179.73,443,1764,124829
1554238535,10.1.5.202,29913,250.68.254.81,161,11134,64621
1554238543,10.1.5.200,29915,12.84.168.114,3128,4266,122333
1554238543,10.1.5.100,29916,167.100.16.164,161,8814,58373
1554238560,10.1.5.100,29917,0.69.60.1,3128,15984,110083
1554238576,10.1.5.201,29919,58.24.158.200,3128,18358,24864
1554238576,10.1.5.100,29920,149.234.50.96,20,11282,86622
1554238589,10.1.5.100,29921,145.9.35.8,443,18771,117104
1554238593,10.1.5.101,29923,198.147.194.134,20,11703,118620
1554238597,10.1.5.101,29924,59.110.104.109,443,18406,95331
1554238608,10.1.5.201,29925,94.100.45.249,443,13810,57114
1554238614,10.1.5.200,29928,33.184.157.152,161,17518,34370
1554238617,10.1.5.100,29927,241.21.32.156,161,2081,82738
1554238620,10.1.5.100,29929,228.53.82.59,3128,15254,32037
1554238636,10.1.5.100,29931,169.185.240.206,161,8688,12583
1554238644,10.1.5.200,29932,105.94.185.176,20,1427,86024
1554238673,10.1.5.201,29933,48.103.232.31,20,2640,37925
1554238675,10.1.5.200,29936,120.129.218.171,161,6589,12904
1554238677,10.1.5.201,29935,98.31.195.92,20,17832,75337
1554238682,10.1.5.201,29937,152.53.146.56,443,10338,122922
1554238691,10.1.5.100,29939,188.60.127.107,161,10809,39502
1554238700,10.1.5.202,29940,209.84.84.130,20,17440,96495
1554238719,10.1.5.101,29941,174.236.131.129,20,11392,50595
1554238723,10.1.5.200,29943,91.99.141.62,161,19171,29941
1554238738,10.1.5.100,29944,208.232.81.102,161,11226,80647
1554238745,10.1.5.201,29945,128.179.77.253,3128,3743,78734
1554238758,10.1.5.202,29948,236.196.125.30,161,2573,118461
1554238761,10.1.5.200,29947,128.1.104.231,20,13499,112549
1554238771,10.1.5.100,29949,178.36.123.227,443,15584,4251
1554238777,10.1.5.202,29951,128.152.53.196,3128,15852,14954
1554238789,10.1.5.101,29952,20.119.219.41,20,6487,34400
1554238795,10.1.5.101,29953,106.89.8.160,20,15292,115168
1554238799,10.1.5.202,29955,83.255.125.172,443,5627,53461
1554238800,10.1.5.100,29956,81.213.207.164,161,2256,51647
1554238802,10.1.5.200,29957,251.66.117.253,3128,1563,112989
1554238811,10.1.5.202,29959,176.43.124.166,3128,7966,15577
1554238813,10.1.5.100,29960,145.139.251.196,443,19881,49523
1554238819,10.1.5.100,29961,253.128.14.87,3128,11099,95293
1554238821,10.1.5.101,29963,240.183.77.124,20,19373,93969
1554238826,10.1.5.202,29964,156.105.96.177,161,9523,84781
1554238833,10.1.5.202,29965,218.46.34.147,443,2580,88580
1554238838,10.1.5.202,29967,186.209.3.223,443,15308,73757
1554238848,10.1.5.200,29968,50.170.49.38,3128,14836,45183
1554238853,10.1.5.101,29969,35.123.109.211,161,10711,60687
1554238854,10.1.5.100,29971,233.250.66.34,161,16273,1091
1554238857,10.1.5.202,29972,221.251.44.178,443,712,89242
1554238862,10.1.5.100,29975,11.220.122.203,443,6304,31842
1554238864,10.1.5.200,29973,109.18.238.179,161,3220,106550
1554238878,10.1.5.100,29976,48.168.166.15,161,13576,15989
1554238894,10.1.5.101,29977,146.62.220.35,3128,1433,91406
1554238898,10.1.5.201,29979,105.211.102.117,3128,16383,37049
1554238913,10.1.5.100,29980,57.123.238.255,3128,1813,124772
1554238921,10.1.5.201,29981,251.208.169.81,161,18351,107709
1554238923,10.1.5.200,29983,254.187.5.169,20,11319,94622
1554238929,10.1.5.202,29984,98.210.151.85,161,9185,86113
1554238936,10.1.5.201,29987,43.116.214.31,20,5874,69676
1554238937,10.1.5.100,29985,147.113.47.105,161,10710,8186
1554238943,10.1.5.100,29988,33.100.128.252,3128,17032,11720
1554238952,10.1.5.200,29989,218.234.45.189,20,1254,7774
1554238954,10.1.5.202,29991,100.168.149.182,443,10330,72140
1554238968,10.1.5.201,29992,52.95.10.115,443,2272,91842
1554238975,10.1.5.100,29993,222.197.11.138,443,5621,1534
1554238985,10.1.5.202,29995,2.251.11.129,3128,16522,7201
1554238991,10.1.5.202,29997,95.58.86.205,443,17332,6104
1554238993,10.1.5.202,29996,232.182.111.208,161,7655,72899
1554238998,10.1.5.200,29999,42.228.163.11,20,4781,116914
1554239005,10.1.5.202,30000,63.82.52.130,443,1307,68255
1554239005,10.1.5.201,30001,60.172.45.17,161,13029,67753
1554239034,10.1.5.200,30003,226.110.52.38,20,1989,72802
1554239051,10.1.5.100,30004,50.211.255.24,443,6904,9645
1554239056,10.1.5.201,30005,161.212.151.118,443,3256,92652
1554239060,10.1.5.200,30007,223.88.50.151,3128,7472,93804
1554239060,10.1.5.101,30008,227.49.149.199,3128,12735,7141
1554239076,10.1.5.100,30009,15.254.49.74,20,8374,114919
1554239084,10.1.5.202,30011,183.27.177.108,161,3812,89754
1554239099,10.1.5.201,30012,234.206.228.118,3128,1638,105640
1554239112,10.1.5.201,30013,192.135.148.179,161,12822,120217
1554239116,10.1.5.101,30015,52.128.208.54,443,4627,61794
1554239118,10.1.5.201,30016,138.154.152.168,443,8621,73403
1554239122,10.1.5.101,30017,173.174.130.230,20,16129,32341
1554239130,10.1.5.101,30019,118.70.23.251,161,4020,57793
1554239140,10.1.5.202,30020,67.15.55.253,443,17324,113939
1554239153,10.1.5.101,30021,229.33.153.210,161,4337,53456
1554239161,10.1.5.201,30023,112.55.25.203,161,609,88644
1554239163,10.1.5.202,30024,203.255.222.93,161,10161,17764
1554239173,10.1.5.200,30025,61.124.114.7,443,10473,51951
1554239184,10.1.5.201,30027,117.185.45.68,3128,10844,85732
1554239195,10.1.5.202,30028,78.17.203.238,443,16897,100768
1554239198,10.1.5.100,30029,29.142.112.98,443,12361,68597
1554239210,10.1.5.101,30032,153.133.142.154,443,14110,109038
1554239211,10.1.5.101,30031,163.50.235.210,20,8942,71195
1554239218,10.1.5.200,30033,157.109.171.4,443,18533,17723
1554239223,10.1.5.201,30035,96.17.107.203,3128,8191,95655
1554239233,10.1.5.201,30036,12.118.203.251,3128,15538,75855
1554239240,10.1.5.100,30037,29.227.162.189,161,15511,72189
1554239252,10.1.5.202,30039,193.223.230.243,3128,13169,77832
1554239257,10.1.5.201,30040,208.100.43.58,20,19936,36018
1554239275,10.1.5.101,30041,102.166.59.22,20,17031,92794
1554239279,10.1.5.101,30043,37.118.51.18,20,16907,39064
1554239280,10.1.5.100,30044,166.180.144.237,3128,13139,111446
1554239289,10.1.5.100,30045,184.62.115.153,161,1805,97212
1554239295,10.1.5.200,30047,208.233.186.161,443,19019,69097
1554239299,10.1.5.100,30048,234.113.119.114,161,10716,11363
1554239314,10.1.5.200,30049,106.127.149.213,20,6415,77883
1554239322,10.1.5.200,30051,137.140.199.137,3128,12590,116006
1554239322,10.1.5.202,30052,62.198.250.208,161,12666,39971
1554239333,10.1.5.202,30053,21.78.5.81,3128,15659,125188
1554239336,10.1.5.200,30055,199.244.120.202,443,3301,55566
1554239344,10.1.5.202,30056,12.246.36.168,20,1784,47954
1554239349,10.1.5.200,30057,147.140.112.148,3128,1906,39141
1554239350,10.1.5.201,30059,0.171.216.140,3128,2899,73298
1554239352,10.1.5.201,30060,72.117.66.118,20,17902,35977
1554239356,10.1.5.101,30061,53.21.189.125,3128,9245,43416
1554239363,10.1.5.202,30063,3.123.5.219,20,15570,109195
1554239375,10.1.5.202,30064,161.233.143.58,443,15315,84398
1554239384,10.1.5.201,30065,107.250.44.49,161,19638,13064
1554239392,10.1.5.200,30067,25.246.56.217,443,17498,54844
1554239401,10.1.5.202,30068,11.74.118.252,161,15084,98918
1554239406,10.1.5.101,30069,234.233.223.98,3128,6472,62211
1554239412,10.1.5.202,30071,185.75.109.56,20,10743,75907
1554239415,10.1.5.101,30072,133.252.79.131,3128,18449,55337
1554239423,10.1.5.101,30073,130.170.112.19,161,11099,38300
1554239426,10.1.5.201,30075,51.85.98.96,161,5594,43273
1554239451,10.1.5.200,30076,41.222.71.30,20,5081,110898
1554239465,10.1.5.200,30077,130.163.186.114,3128,3605,2455
1554239474,10.1.5.101,30080,81.61.66.182,3128,11918,84040
1554239476,10.1.5.100,30079,44.171.189.227,20,17320,19285
1554239495,10.1.5.200,30081,80.12.33.35,443,5965,9750
1554239501,10.1.5.101,30083,233.171.74.204,20,17407,120347
1554239515,10.1.5.200,30084,252.200.235.40,161,15251,32912
1554239525,10.1.5.202,30085,77.33.122.98,3128,10021,47288
1554239530,10.1.5.100,30087,119.114.57.136,443,12186,66021
1554239535,10.1.5.201,30088,32.73.160.70,20,13807,83037
1554239535,10.1.5.100,30089,25.16.196.91,161,8141,71959
1554239542,10.1.5.202,30091,34.231.142.157,443,1296,4599
1554239556,10.1.5.100,30092,215.211.58.191,443,17849,94812
1554239565,10.1.5.201,30093,209.122.38.242,161,12786,31238
1554239579,10.1.5.100,30095,172.167.104.100,443,12394,64417
1554239593,10.1.5.201,30096,1.61.45.118,20,8918,2119
1554239600,10.1.5.202,30097,43.92.49.16,443,6199,44258
1554239601,10.1.5.101,30099,160.70.96.99,161,13098,44602
1554239606,10.1.5.100,30100,43.113.171.90,3128,14096,41777
1554239617,10.1.5.101,30101,108.103.142.209,443,6608,53425
1554239624,10.1.5.200,30103,154.20.54.148,443,1934,71080
1554239626,10.1.5.202,30104,23.184.127.104,20,14680,54143
1554239634,10.1.5.100,30105,16.226.177.79,20,6066,10336
1554239644,10.1.5.200,30107,158.126.145.122,20,18292,102539
1554239655,10.1.5.201,30108,201.253.252.225,161,14282,28833
1554239669,10.1.5.200,30109,20.241.17.176,443,5983,95227
1554239670,10.1.5.202,30112,164.22.14.81,3128,14040,39018
1554239671,10.1.5.202,30111,117.38.59.147,20,6779,49731
1554239681,10.1.5.100,30113,70.8.73.33,161,6050,48407
1554239700,10.1.5.200,30115,150.225.193.70,161,4789,64395
1554239705,10.1.5.201,30116,19.43.133.60,161,800,13819
1554239708,10.1.5.202,30117,83.72.87.78,161,3913,10703
1554239716,10.1.5.202,30119,231.50.11.70,20,19394,94202
1554239719,10.1.5.202,30120,144.20.167.83,161,18689,3927
1554239739,10.1.5.201,30121,179.182.112.96,20,1874,8069
1554239742,10.1.5.200,30123,187.43.209.45,20,4461,1745
1554239747,10.1.5.200,30125,33.17.167.210,161,15372,113957
1554239749,10.1.5.201,30124,77.178.75.140,443,313,12527
1554239754,10.1.5.100,30127,66.135.147.92,161,17914,79563
1554239767,10.1.5.201,30128,38.113.10.136,443,805,20492
1554239797,10.1.5.200,30129,196.72.226.208,20,18574,96718
1554239799,10.1.5.201,30131,68.68.15.184,3128,19459,24297
1554239800,10.1.5.202,30132,85.42.172.115,443,11163,56982
1554239807,10.1.5.200,30133,36.76.93.217,3128,7898,107284
1554239809,10.1.5.100,30135,200.39.173.9,161,16186,76499
1554239818,10.1.5.101,30136,0.11.127.14,20,7218,18964
1554239829,10.1.5.200,30137,168.87.255.87,3128,380,95777
1554239833,10.1.5.101,30139,245.103.150.52,20,19413,30312
1554239844,10.1.5.202,30140,45.137.120.157,161,7651,84253
1554239852,10.1.5.200,30141,19.197.115.207,3128,3665,102751
1554239867,10.1.5.201,30143,24.249.118.226,20,13445,94065
1554239876,10.1.5.101,30144,166.173.239.47,20,10474,109032
1554239880,10.1.5.202,30145,229.74.44.56,161,7124,41003
1554239889,10.1.5.201,30147,110.250.109.104,20,8317,103865
1554239904,10.1.5.100,30148,100.190.20.9,443,5208,106131
1554239914,10.1.5.100,30149,65.192.234.152,443,5289,110997
1554239915,10.1.5.101,30151,235.165.151.217,3128,18808,69283
1554239933,10.1.5.200,30152,238.119.246.186,3128,19974,92304
1554239944,10.1.5.100,30153,23.87.138.22,3128,356,53623
1554239956,10.1.5.101,30155,133.109.248.4,161,8161,39114
1554239977,10.1.5.200,30156,45.163.96.43,161,13844,77725
1554239984,10.1.5.202,30157,18.231.154.143,161,1215,107289
1554239992,10.1.5.202,30159,35.119.64.129,443,16074,62692
1554240003,10.1.5.201,30160,199.51.6.43,3128,5814,50126
1554240008,10.1.5.101,30161,46.195.157.254,161,14664,88089
1554240011,10.1.5.100,30163,175.21.198.235,443,9123,80997
1554240013,10.1.5.101,30164,157.163.194.48,20,7637,97954
1554240025,10.1.5.100,30165,118.76.135.51,443,3454,65554
1554240029,10.1.5.200,30167,142.161.51.215,443,17765,83329
1554240038,10.1.5.202,30168,1.90.231.161,3128,5822,20271
1554240046,10.1.5.202,30169,48.247.89.213,20,9535,75967
1554240051,10.1.5.202,30171,105.179.180.218,443,10074,108116
1554240061,10.1.5.200,30172,187.18.98.230,443,1845,124045
1554240076,10.1.5.101,30173,166.163.108.45,20,18134,20539
1554240084,10.1.5.202,30175,56.59.47.86,20,15678,15305
1554240090,10.1.5.101,30176,4.24.150.16,3128,16245,10293
1554240099,10.1.5.101,30177,221.252.253.167,161,12837,4494
1554240106,10.1.5.101,30179,28.95.58.60,443,6710,34069
1554240111,10.1.5.101,30180,216.119.163.168,20,18609,76624
1554240115,10.1.5.100,30181,106.178.119.51,20,9878,37861
1554240121,10.1.5.202,30183,123.98.89.17,161,2409,7376
1554240147,10.1.5.200,30184,89.16.102.52,20,5063,30115
1554240150,10.1.5.100,30185,3.60.142.38,161,11545,60836
1554240155,10.1.5.202,30187,56.158.52.103,20,947,82839
1554240164,10.1.5.201,30188,203.95.4.246,3128,12405,28493
1554240176,10.1.5.202,30189,90.34.188.95,20,17391,55121
1554240181,10.1.5.100,30191,127.63.251.78,20,11385,101100
1554240200,10.1.5.101,30192,41.41.223.3,3128,2358,105243
1554240202,10.1.5.101,30193,165.77.95.120,20,5337,124165
1554240208,10.1.5.200,30195,175.134.138.82,161,19410,66668
1554240212,10.1.5.200,30196,84.45.28.106,3128,14397,17912
1554240220,10.1.5.201,30197,103.147.164.32,20,9675,25378
1554240221,10.1.5.101,30199,197.79.12.214,3128,12981,10597
1554240227,10.1.5.200,30200,238.44.188.138,443,14607,86725
1554240235,10.1.5.201,30201,94.89.170.34,20,15399,115493
1554240245,10.1.5.101,30203,33.168.58.135,443,19409,108212
1554240246,10.1.5.202,30204,75.194.118.67,443,14043,106599
1554240256,10.1.5.202,30205,3.243.121.35,20,2178,97402
1554240263,10.1.5.100,30207,198.107.231.114,3128,11663,4475
1554240267,10.1.5.101,30208,232.24.189.222,161,3988,65818
1554240278,10.1.5.101,30209,51.138.212.240,3128,379,125640
1554240293,10.1.5.200,30211,252.181.231.237,443,5003,61944
1554240294,10.1.5.101,30212,112.211.255.78,3128,735,65285
1554240316,10.1.5.200,30213,104.174.236.73,161,3954,3480
1554240324,10.1.5.200,30215,79.56.140.93,3128,5052,106801
1554240328,10.1.5.202,30216,172.12.29.198,3128,10070,88799
1554240336,10.1.5.202,30217,19.217.149.200,443,15978,77640
1554240339,10.1.5.200,30219,209.92.83.24,443,5313,115752
